card_id,attack,defense,description
C1324,4500,2800,岩出市（いわでし、英: Iwade-City）は、和歌山県北部（紀北地域）に位置する市。
C1325,2400,1100,紀美野町（きみのちょう）は、和歌山県北部の海草郡にある町。
C1326,3500,1900,かつらぎ町（かつらぎちょう）は、和歌山県伊都郡の町。
C1327,3300,1600,九度山町（くどやまちょう）は、和歌山県北部に位置する町。
C1328,2500,1000,湯浅町（ゆあさちょう）は、和歌山県有田郡にある町。紀中地域（有田圏域）に属する。
C1329,2200,900,広川町（ひろがわちょう）は、和歌山県の中央北寄りに位置し、有田郡に属する町。
C1330,3200,1700,有田川町（ありだがわちょう）は、和歌山県の中央部、有田郡に属する町。
C1331,2300,1000,美浜町（みはまちょう）は、和歌山県日高郡の町。紀中地域（日高圏域）に属する。
C1332,2200,1200,日高町（ひだかちょう）は、和歌山県日高郡にある町。クエの町として有名である。
C1333,2300,1100,由良町（ゆらちょう）は、和歌山県のほぼ中央部に位置する町。町全体は東西に広がり、東側は山地、西側は紀伊水道に面する。
C1334,2300,1300,印南町（いなみちょう）は、和歌山県の日高郡にある町。紀中地域（日高圏域）に属する。
C1335,2600,1600,みなべ町（みなべちょう）は、和歌山県日高郡にある町。紀南地域（西牟婁圏域）に属する。
C1336,2700,1500,日高川町（ひだかがわちょう）は、和歌山県日高郡にある町。2005年（平成17年）5月1日に、日高郡川辺町・中津村・美山村が合併して発足した。
C1337,2600,1400,上富田町（かみとんだちょう）は和歌山県西牟婁郡にある町。紀南地域（西牟婁圏域）に属する。
C1338,2800,1700,すさみ町（すさみちょう）は、和歌山県の南端にある町。西牟婁郡に属す。
C1339,3500,1900,太地町（たいじちょう）は、和歌山県東牟婁郡に属する町。紀南地域（東牟婁圏域）に属する。
C1340,2400,1200,古座川町（こざがわちょう）は、和歌山県の南方に位置する東牟婁郡の町。
C1341,1800,800,北山村（きたやまむら）は、和歌山県東牟婁郡の村。紀南地域（東牟婁圏域）に属する。
C1342,1800,800,本州最南端の潮岬。ラムサール条約のサンゴの海
C1343,6200,4100,白壁土蔵群の街並み。二十世紀梨のふるさと
C1344,2700,1200,岩美町（いわみちょう）は、鳥取県の最東端に位置する町。岩美郡に属す。
C1345,2800,1700,若桜町（わかさちょう）は、鳥取県の東南端に位置する町である。八頭郡に属す。
C1346,3300,1700,智頭町（ちづちょう）は、鳥取県八頭郡に属する町。鳥取県の南東部に位置しており、鳥取藩の宿場町でもある智頭宿で知られている。
C1347,4000,1800,"八頭町（やずちょう）は、鳥取県の東部に位置する町。扇ノ山など1,000メートルを超える山々に囲まれた中山間地域にある。"
C1348,2500,1600,三朝町（みささちょう）は、鳥取県の中央部にある町。一級河川の天神川とその支流や谷筋に沿って64の集落が点在する。
C1349,3100,1700,湯梨浜町（ゆりはまちょう）は、鳥取県の中央部に位置し日本海に面する町。
C1350,1800,800,琴浦町（ことうらちょう）は、鳥取県の中部に位置する町。日本海側は商工業地域、中部は農業地帯、南部は大山滝や船上山などがある中山間地となっている。
C1351,3200,1700,北栄町（ほくえいちょう）は、鳥取県中部にある町。南部は倉吉市と接して中国山地に続く高地となっている一方、北部は日本海に面する東西約12.5キロメートルに及ぶ砂丘海岸となっている。
C1352,1800,800,日吉津村（ひえづそん）は、鳥取県の西部に位置し三方を米子市に囲まれた村である。
C1353,3800,1700,大山町（だいせんちょう）は、鳥取県の西部に位置し、中国地方の最高峰でもある大山の名を冠する町。
C1354,2300,1000,南部町（なんぶちょう）は、鳥取県の西部、島根県と境を接する町。
C1355,3500,2100,伯耆町（ほうきちょう）は、鳥取県の西部に位置する町。大山西麓の日野川の流域にあたる。
C1356,2600,1400,日南町（にちなんちょう）は、鳥取県の南西の内陸部にある町。1959年（昭和34年）に新市町村建設促進法に基づく合併により誕生した。
C1357,2300,1500,日野町（ひのちょう）は、鳥取県の南西部にある町。日野郡に属し、豪雪地帯となっている。
C1358,1800,1100,江府町（こうふちょう）は、鳥取県の西部に位置する町。町名は町内を流れる日野川、俣野川、船谷川、小江尾川など「河川が合流し府（中心）となす」ところから名付けられた。
C1359,6400,3700,どんちっち三魚の水揚げ港。石見神楽の本場
C1360,6300,4100,益田市（ますだし）は、島根県の西部（石見地域）に位置する市。石東の大田市、石央の浜田市とともに、いわゆる「石見三田」（いわみさんだ）の一つ。
C1361,5700,3200,大田市（おおだし）は、島根県のほぼ中央部にある市。石見地域の東部に位置する。
C1362,5900,3400,どじょうすくいの安来節。足立美術館の庭園は21年連続日本一
C1363,5400,3200,江津市（ごうつし）は、島根県の西部（石見地域）にある市。山陰地方で最も人口が少なく、また島根県では最も面積が狭い市でもある。
C1364,5200,3000,雲南市（うんなんし）は、島根県東部に位置する市。島根県で最も新しい市 である。
C1365,3700,2100,奥出雲町（おくいずもちょう）は、島根県の東部、仁多郡の町。
C1366,2500,1500,飯南町（いいなんちょう）は、島根県の中南部にある町。飯石郡に属し、同郡唯一の町となっている。
C1367,2500,1000,川本町（かわもとまち）は、島根県の中部に位置する町。邑智郡に属する。
C1368,2400,1300,美郷町（みさとちょう）は、島根県の中央部に位置する町。邑智郡に属している。
C1369,4600,2500,邑南町（おおなんちょう）は、島根県の中部に位置する町。邑智郡に属する。
C1370,1800,800,吉賀町（よしかちょう）は、島根県の南西部最南端に位置する町。
C1371,4400,2100,海士町（あまちょう）は、島根県の町。隠岐郡に属す。日本海に浮かぶ隠岐諸島の島前にあり、中ノ島を主島とする1島1町の自治体である。
C1372,3600,1900,西ノ島町（にしのしまちょう）は、島根県の町。隠岐郡に属し、日本海に浮かぶ隠岐諸島の西ノ島に所在する。
C1373,2600,1400,知夫村（ちぶむら）は、島根県隠岐郡の村。県内唯一の村である。隠岐諸島の最南端に位置し、有人島の知夫里島と周辺の神島・浅島・島津島・大波加島などの無人島により構成される。
C1374,7900,4800,桜の名所・津山城とホルモンうどん
C1375,5400,3300,玉野市（たまのし）は、岡山県の南端、瀬戸内海沿岸に位置している市。
C1376,5800,3600,笠岡市（かさおかし）は、岡山県の南西部にある市。1952年（昭和27年）市制施行。
C1377,4900,2800,井原市（いばらし）は、岡山県の南西部にある市。備後圏域連携中枢都市圏の構成自治体の一つである（福山都市圏も参照）。
C1378,6100,3500,総社市（そうじゃし）は、岡山県の中南部にある市。市域は古代吉備の国の中心地として栄えた地域である。
C1379,5400,3100,新見市（にいみし）は、岡山県の北西端部に位置する市。2005年（平成17年）に旧・新見市、大佐町、神郷町、哲多町、哲西町（以上で阿新圏域と呼称）が合併して誕生した。
C1380,7000,4500,千年の炎が生む備前焼。日本六古窯の筆頭格
C1381,4700,3000,瀬戸内市（せとうちし）は、岡山県の南東部（東備地域）に位置する市。
C1382,4900,3100,赤磐市（あかいわし）は、岡山県の中南部にある市。南部には住宅団地があり、岡山市のベッドタウンとなっている。
C1383,5900,3500,真庭市（まにわし）は、岡山県の北中部に位置し、鳥取県と境を接する市。
C1384,5600,3600,美作市（みまさかし）は、岡山県の北東部（旧美作国）に位置し、兵庫県および鳥取県と県境を接する市。
C1385,4300,3000,浅口市（あさくちし）は、岡山県の南西部に位置する市。岡山県内で最も面積が小さい市である。
C1386,3300,1500,和気町（わけちょう）は、岡山県の南東部にある町。和気郡に属する。
C1387,3000,1400,早島町（はやしまちょう）は、岡山県南中央部に位置し、都市雇用圏では岡山都市圏に属する町。
C1388,6600,3600,里庄町（さとしょうちょう）は、岡山県の南西部に位置する町。浅口郡に属する唯一の自治体である。
C1389,3200,1900,矢掛町（やかげちょう）は、岡山県の南西部にある町。小田郡に属す。
C1390,2500,1400,新庄村（しんじょうそん）は、岡山県の北西部にあり、鳥取県と境を接する村。
C1391,2800,1300,鏡野町（かがみのちょう）は、岡山県の北中部に位置し鳥取県と境を接する町。
C1392,2500,1200,勝央町（しょうおうちょう）は、岡山県の北東部に位置する町。坂田金時終焉の地として知られる。
C1393,3000,1600,奈義町（なぎちょう）は、岡山県北東部、鳥取県との県境にある町。
C1394,3400,1200,西粟倉村（にしあわくらそん）は、岡山県の北東端にあり、兵庫県および鳥取県と県境を接する村である。
C1395,2200,1400,久米南町（くめなんちょう）は、岡山県の中央部やや東寄りに位置する町。
C1396,3600,1600,美咲町（みさきちょう）は、岡山県の中央部に位置する町。卵かけご飯発祥の地として知られる。
C1397,3700,2100,吉備中央町（きびちゅうおうちょう）は、岡山県の中部に位置する町。
C1398,5400,3000,安芸の小京都。たまゆらの舞台になった町並み保存地区
C1399,6400,3800,三原市（みはらし）は、広島県南部に位置する市。備後圏域連携中枢都市圏の構成自治体の一つである（福山都市圏も参照）。
C1400,8000,4900,福山市（ふくやまし）は、広島県の最東部、備後地域にある市。県内では広島市に次ぐ人口となっている。
C1401,6500,3700,府中市（ふちゅうし）は、広島県の南東部に位置する市。備後圏域連携中枢都市圏の構成自治体の一つである（福山都市圏も参照）。
C1402,7100,4300,三次市（みよしし）は、広島県の北部に位置する市。
C1403,6200,3900,庄原市（しょうばらし）は、広島県の北東部に位置する市。中国地方のほぼ中央に位置しており、東は岡山県、北は島根県や鳥取県と県境で接する。
C1404,3900,2600,大竹市（おおたけし）は、広島県南西部にある市。瀬戸内海沿岸では広島県最西端の都市である。
C1405,7500,4400,酒都・西条。酒蔵通りに赤レンガの煙突が並ぶ
C1406,6800,4400,安芸高田市（あきたかたし）は、広島県の北部に位置する市。戦国大名の毛利元就の本拠地として知られ、その居城でもある郡山城が所在する。
C1407,6400,3900,江田島市（えたじまし）は、広島県西部の瀬戸内海島嶼部に位置する市である。
C1408,7400,3500,府中町（ふちゅうちょう）は、広島県の南西部に位置する町。日本の町村の中で推計人口が一番多い。
C1409,4300,2500,海田町（かいたちょう）は、広島県の町。安芸郡に属している。
C1410,3900,2100,熊野町（くまのちょう）は、広島県の町。安芸郡。人口は2025年時点で約2万2514人。
C1411,2800,1500,坂町（さかちょう）は、広島県の町。安芸郡に属する。
C1412,3300,2000,安芸太田町（あきおおたちょう）は、広島県の山県郡を構成する2町のうちの1町。
C1413,4400,2200,北広島町（きたひろしまちょう）は、広島県の北西部に位置する町。
C1414,4500,2000,大崎上島町（おおさきかみじまちょう）は、広島県豊田郡の町。竹原港、安芸津港からのフェリーで約30分の、芸予諸島に位置する大崎上島などを町域とする。
C1415,3600,1700,世羅町（せらちょう）は、広島県のほぼ中央に位置する世羅郡唯一の町。
C1416,4200,2100,神石高原町（じんせきこうげんちょう）は、広島県の中東部に位置し岡山県と境を接する町。
C1417,7500,5000,宇部市（うべし）は、山口県の西部に位置する市。周防灘（瀬戸内海）に面している。
C1418,7500,4900,防府市（ほうふし）は、山口県の中南部にある市。瀬戸内海の周防灘に面している。
C1419,5000,3400,下松市（くだまつし）は、山口県の東南部に位置する市。
C1420,5200,3000,光市（ひかりし）は、山口県の東南部に位置する市。
C1421,5500,3500,長門市（ながとし）は、山口県の北部にある市。日本海に面している。
C1422,4500,3000,柳井市（やないし）は、山口県の南東部にある市。
C1423,5800,3400,美祢市（みねし）は、山口県の中央部にある市。
C1424,7700,4700,周南市（しゅうなんし）は、山口県の東南部に位置する市。
C1425,6000,3700,山陽小野田市（さんようおのだし）は、山口県の南西部にある市。宇部都市圏に属するとともに福岡県北九州市との関係も深く、関門都市圏の一部でもある。
C1426,6000,3000,周防大島町（すおうおおしまちょう）は、山口県の南東部、屋代島（周防大島）に位置する町。
C1427,4100,2400,和木町（わきちょう）は、山口県本土部の最東にある町。玖珂郡で唯一残る町である。
C1428,3000,1200,上関町（かみのせきちょう）は、山口県の南東部にある町。熊毛郡に属する。
C1429,4400,2500,田布施町（たぶせちょう）は、山口県の南東部の町。熊毛郡に属する。
C1430,1800,800,平生町（ひらおちょう）は、山口県の東南部に位置する町。熊毛郡に属する。
C1431,3800,2100,阿武町（あぶちょう）は、山口県の北部に位置する町。阿武郡に属す。
C1432,4200,2400,小松島市（こまつしまし）は、徳島県のおよそ東部中央、紀伊水道沿岸に位置する市。
C1433,5300,3000,阿南市（あなんし）は、徳島県の南東部に位置し、徳島市に次ぐ県内第二の都市。
C1434,3200,2000,吉野川市（よしのがわし）は、徳島県北東部にある市。
C1435,3000,1900,阿波市（あわし）は、徳島県の北東部にある市。吉野川北岸に位置する。
C1436,1800,1300,うだつの町並みで知られる脇町。うだつが上がる街
C1437,2300,1300,勝浦町（かつうらちょう）は、徳島県の東部にある町。1955年に横瀬町と生比奈村が合併して誕生した。
C1438,2300,900,佐那河内村（さなごうちそん）は、徳島県の北東に位置する村。徳島県唯一の村であり、常会などの住民自治組織が継承されている。
C1439,2300,1000,石井町（いしいちょう）は、徳島県の北東、徳島市の西隣りに位置する町。
C1440,1800,900,神山町（かみやまちょう）は、徳島県の中部にある町。吉野川の南側に並行して流れる鮎喰川上流域に位置する。
C1441,2800,1500,那賀町（なかちょう）は、徳島県の南部に位置する町。那賀郡に属する。
C1442,2400,900,牟岐町（むぎちょう）は、徳島県の町。海部郡に属す。町制前の名称である牟岐村（むぎそん）についても本項で述べる。
C1443,2500,1600,美波町（みなみちょう）は、徳島県の南部に位置する町。2006年（平成18年）に日和佐町と由岐町が合併し誕生した。
C1444,3600,1800,海陽町（かいようちょう）は、徳島県の南部に位置する町。海部郡に属している。
C1445,2500,1200,松茂町（まつしげちょう）は、徳島県の北東部にある町。板野郡に属し、徳島市と鳴門市の間に位置する。
C1446,2400,1400,北島町（きたじまちょう）は、徳島県の北東部、平野部に位置する町。
C1447,3000,1200,藍住町（あいずみちょう）は、徳島県の北東部に位置する町。板野郡に属する。
C1448,2300,900,板野町（いたのちょう）は、徳島県の北東部、阿讃山脈の麓に位置している町。
C1449,1800,800,上板町（かみいたちょう）は、徳島県の北東部に位置する町で、板野郡に属する。
C1450,2500,1500,つるぎ町（つるぎちょう）は、徳島県の町。美馬郡に属している。
C1451,2300,900,東みよし町（ひがしみよしちょう）は、徳島県の西部に位置する町。
C1452,5300,3200,瀬戸大橋の四国側玄関口。讃岐うどんの激戦区
C1453,4600,3100,善通寺市（ぜんつうじし）は、香川県の中讃にある市。香川県の市の中では唯一海に面していない市である。
C1454,5700,3400,銭形砂絵「寛永通宝」を見れば金運アップ
C1455,4600,2900,さぬき市（さぬきし）は、香川県の東部に位置する市。
C1456,4000,2300,東かがわ市（ひがしかがわし）は、香川県の東端にある市。高松市と徳島市のほぼ中間に位置する地域である。
C1457,5500,3400,三豊市（みとよし）は、香川県の西部に位置する市。香川県内では高松市、丸亀市に次いで3番目に人口の多い都市でもある。
C1458,4000,1800,土庄町（とのしょうちょう）は、香川県小豆郡に属する町。小豆島町に隣接する。
C1459,3000,1600,三木町（みきちょう）は、香川県の東部（東讃）に位置する町。讃岐山脈の麓に位置しており町の主要産業は流通の利便性と自然環境を活かした第一次産業である。
C1460,3800,2100,宇多津町（うたづちょう）は、香川県の町。
C1461,3100,1600,綾川町（あやがわちょう）は、香川県の中部に位置する町。讃岐うどん発祥の地として知られる。
C1462,3400,1500,多度津町（たどつちょう）は、香川県仲多度郡に属する町。
C1463,2900,1800,まんのう町（まんのうちょう）は、香川県の町。仲多度郡に属している。
C1464,5500,3700,みかんと魚の街。四国有数のトロール漁業基地
C1465,7400,4500,新居浜市（にいはまし）は、愛媛県の東部に位置する市。瀬戸内海に面し、東予地方の中心都市の一つで計量特定市の指定都市。
C1466,6700,3900,西条市（さいじょうし）は、愛媛県の東予地方にある市。西日本最高峰石鎚山の麓に位置し、瀬戸内海燧灘に面する。
C1467,5400,3100,伊予の小京都。肱川のうかいと臥龍山荘
C1468,4000,2300,伊予市（いよし）は、愛媛県の中予地方に位置する市。中予地方の最西に位置する。
C1469,7200,4500,四国中央市（しこくちゅうおうし）は、愛媛県の東端に位置する市。
C1470,5200,3500,西予市（せいよし）は、愛媛県の南西部に位置する市。
C1471,4800,2800,東温市（とうおんし）は、愛媛県の中予地方に位置する市。愛媛県の市では唯一、海に面していない。
C1472,2900,1400,上島町（かみじまちょう）は、愛媛県の北部にある町。瀬戸内海の25島で構成され、海上で広島県の尾道市や福山市に接する県境の町でもある。
C1473,4000,1800,久万高原町（くまこうげんちょう）は、愛媛県の中央部に位置する町。
C1474,1800,900,松前町（まさきちょう）は、愛媛県の町。伊予郡。北は松山市に境を接しており、その通勤・通学圏に位置する自治体でもある。
C1475,3200,1400,砥部町（とべちょう）は、愛媛県の中央に位置する町。伊予郡。
C1476,3600,1500,内子町（うちこちょう）は、愛媛県の南予地方に位置する町。
C1477,3900,2200,伊方町（いかたちょう）は、愛媛県の南予地方、佐田岬半島に位置する町。
C1478,4100,2300,松野町（まつのちょう）は、愛媛県の南予地方に位置する町。北宇和郡に属する。
C1479,3600,1900,鬼北町（きほくちょう）は、愛媛県の南予地方の町。北宇和郡に属する。
C1480,4100,2000,愛南町（あいなんちょう）は、愛媛県の南部に位置する町。南宇和郡に属す。
C1481,4500,3100,安芸市（あきし）は、高知県の東部に位置し太平洋を臨む市。国や県などの官公署の出先機関も多く所在する県東部の中心都市である。
C1482,1800,1200,その名も「なんこく」市。高知空港と長宗我部氏の岡豊城
C1483,3500,1900,土佐市（とさし）は、高知県中部に位置する市。面積は県内11市の中で最小となっている。
C1484,4000,2500,須崎市（すさきし）は、高知県にある市。太平洋に面している。戦国時代以降、土佐屈指の港町として栄え、カツオ漁などを中心とした漁業の町である。
C1485,5000,3000,四国最南端の足摺岬。ジョン万次郎のふるさと
C1486,3800,2200,香南市（こうなんし）は、高知県東部にある市。南は土佐湾に面する。
C1487,5700,3300,香美市（かみし）は、高知県の東部に位置する市。市域は物部川や国分川の源流域から高知平野に及ぶ。
C1488,2400,1400,東洋町（とうようちょう）は、高知県東部の安芸郡に属する町。徳島県と接する高知県内最東端の自治体である。
C1489,1800,800,奈半利町（なはりちょう）は、高知県東部の安芸郡に属する町。北は北川村、西は奈半利川を隔てて田野町、東は室戸市と接している。
C1490,2200,1100,田野町（たのちょう）は、高知県の東部に位置する町。四国で最も面積の小さい自治体である。
C1491,2200,1100,安田町（やすだちょう）は、高知県東部の安芸郡にある町。
C1492,1800,800,北川村（きたがわむら）は、高知県東部の安芸郡に属する村。室戸岬近くの森林に囲まれた林間地帯に位置する。
C1493,2600,1400,芸西村（げいせいむら）は、高知県南東部の安芸郡に属する村。
C1494,1800,1000,本山町（もとやまちょう）は、高知県北部中央にあり、長岡郡に属する町。
C1495,1800,1100,大豊町（おおとよちょう）は、高知県長岡郡にある町。
C1496,1800,800,土佐町（とさちょう）は、高知県北部中央、土佐郡にある町。四国山地のただ中、吉野川上流域にあり、「四国の水がめ」と呼ばれる早明浦ダムがある。
C1497,1800,800,"大川村（おおかわむら）は、高知県土佐郡にある村。四国山地の標高1,000メートル級の山々に囲まれ、北で愛媛県と県境を接する。"
C1498,1800,1200,いの町（いのちょう）は、高知県の中央部に位置する町。高知県の町村では最大人口の町である。
C1499,1800,1000,仁淀川町（によどがわちょう）は、高知県吾川郡に属する町。
C1500,1800,800,中土佐町（なかとさちょう）は、高知県高岡郡に属する町。
C1501,2600,1300,佐川町（さかわちょう）は、高知県の中西部にある町。高岡郡に属す。
C1502,2200,1400,越知町（おちちょう）は、高知県の中部にある町。仁淀川中流域に位置している。
C1503,1800,900,檮原町（ゆすはらちょう）は、高知県の西部にある町で、高岡郡に属する。
C1504,2200,1200,日高村（ひだかむら）は、高知県の中部にある村。県庁所在地・高知市から西に約16km程の内陸に位置する農業中心の村である。
C1505,2300,1000,津野町（つのちょう）は、高知県中西部に位置する町。四万十川の源流点があることで知られる。
C1506,1800,800,四万十町（しまんとちょう）は、高知県西南部に位置し、高岡郡に属する人口約1.5万人（2025年8月31日現在）の町。
C1507,2300,900,大月町（おおつきちょう）は、高知県南西部にある町。
C1508,2300,1100,三原村（みはらむら）は、高知県南西部に位置する村。四国地方最南端かつ最西端の村である。
C1509,1800,800,黒潮町（くろしおちょう）は、高知県西南部に位置し、幡多郡に属する町である。
C1510,1800,900,大牟田市（おおむたし）は、福岡県の最南端にある市。1917年（大正6年）市制施行。
C1511,1800,1200,とんこつラーメン発祥の地。ゴム産業とブリヂストン
C1512,6500,3700,直方市（のおがたし）は、福岡県の北部に位置する市。筑豊を構成する自治体の一つで、直鞍地区の中心都市である。
C1513,1800,1100,飯塚市（いいづかし）は、福岡県の中部に位置する市。筑豊三都の一つに数える。
C1514,1800,1200,田川市（たがわし）は、福岡県の中央部に位置する市。筑豊地域（都市計画の圏域では筑豊都市圏）に属し、飯塚市、直方市と並んで筑豊三都に挙げられる。
C1515,1800,800,八女市（やめし）は、福岡県の南部にある市。筑後経済圏に属する。
C1516,4200,2700,筑後市（ちくごし）は、福岡県の筑後地方にある市。筑後平野の中央部に位置する。
C1517,4300,2400,大川市（おおかわし）は、福岡県南西部にある市。筑後地方に属している。
C1518,5600,3200,行橋市（ゆくはしし）は、福岡県東部にある市。旧豊前国かつ旧小倉藩の域内にある。
C1519,4500,3000,豊前市（ぶぜんし）は、福岡県の東部にある市。
C1520,4400,2700,中間市（なかまし）は、福岡県の北部にある市。
C1521,5100,3400,小郡市（おごおりし）は、福岡県の南部、佐賀県との県境に位置する市。
C1522,6100,3600,筑紫野市（ちくしのし）は、福岡県の中西部、筑紫地域に位置する市。
C1523,5600,3500,春日市（かすがし）は、福岡県中西部の筑紫地域に位置する市である。
C1524,1800,1200,大野城市（おおのじょうし）は、福岡県中西部の筑紫地域に位置する市。
C1525,1800,800,宗像市（むなかたし）は、福岡県の宗像地方に位置する市。福岡県内4地域の区分では福岡地域に該当する。
C1526,1800,1000,古賀市（こがし）は、福岡県の糟屋地方にある市。
C1527,1800,1400,福津市（ふくつし）は、福岡県北部の宗像地方にあり、福岡市と北九州市の中間に位置する市。
C1528,4900,2900,うきは市（うきはし）は、福岡県の南東部に位置する市。筑後地域（都市計画の圏域では筑後都市圏）に属する。
C1529,5000,3300,宮若市（みやわかし）は、福岡県の北九州市と福岡市のほぼ中間に位置する市。
C1530,1800,1400,嘉麻市（かまし）は、福岡県のほぼ中央に位置する市。筑豊地域（都市計画の圏域では筑豊都市圏）に属する。
C1531,1800,800,朝倉市（あさくらし）は、福岡県の中南部、筑後地域に位置する市。
C1532,1800,1000,みやま市（みやまし）は、福岡県南部にある市。山門郡瀬高町・山川町と三池郡高田町の3町が合併し、2007年1月に発足した。
C1533,1800,1100,那珂川市（なかがわし）は、福岡県の中西部の筑紫地域に位置する市。
C1534,1800,800,宇美町（うみまち）は、福岡県糟屋郡に属する町。
C1535,1800,1200,篠栗町（ささぐりまち）は、福岡県の町。糟屋郡に属す。
C1536,1800,800,志免町（しめまち）は、福岡県福岡市近郊の町。糟屋郡に属し、福岡都市圏の一部である。
C1537,1800,1200,須恵町（すえまち）は福岡県糟屋郡の町。福岡市の東に位置し、福岡都市圏の一部である。
C1538,1800,900,新宮町（しんぐうまち）は、福岡県糟屋郡にある町。都市計画の圏域では、福岡都市圏のうち糟屋地域に属する。
C1539,1800,800,久山町（ひさやままち）は、福岡県糟屋郡にある町。都市計画の圏域では福岡都市圏のうち福岡広域都市圏に属する。
C1540,1800,800,粕屋町（かすやまち）は、福岡県北西部にある町。糟屋郡に属し、九州地方の町村としては最も人口が多い（2020年国勢調査）。
C1541,1800,800,芦屋町（あしやまち）は、福岡県遠賀郡にある町。
C1542,1800,900,水巻町（みずまきまち）は、福岡県北部に位置する町。北九州地域（都市計画の圏域では北九州都市圏）に属する。
C1543,1800,800,岡垣町（おかがきまち）は、福岡県遠賀郡に位置する町。北九州地区を構成する。
C1544,1800,900,遠賀町（おんがちょう）は、福岡県遠賀郡に位置する町。北九州地域（都市計画の圏域では北九州都市圏）に属する。
C1545,1800,900,小竹町（こたけまち）は福岡県中央部にある町。鞍手郡に属する。筑豊を構成する市町村の一つ。
C1546,1800,800,鞍手町（くらてまち）は、福岡県の北西部に位置する町。鞍手郡に属しており、筑豊地域（都市計画の圏域では筑豊都市圏）を構成する自治体の一つである。
C1547,1800,800,桂川町（けいせんまち）は、福岡県の中央部に位置する町。嘉穂郡に属しており、筑豊地域（都市計画の圏域では筑豊都市圏）を構成する自治体の一つである。
C1548,3300,1700,筑前町（ちくぜんまち）は、福岡県中南部に位置する町。朝倉郡に属する。
C1549,2900,900,東峰村（とうほうむら）は、福岡県の中南部に位置する村。朝倉郡に属しており、福岡県内4地域の区分では福岡地域に含まれる。
C1550,3800,1700,大刀洗町（たちあらいまち）は、福岡県の南部、筑後平野の北部にある町。
C1551,2600,1500,大木町（おおきまち）は、福岡県の南西部にある町。三潴郡（みずまぐん）に属し、2005年に城島町・三潴町が久留米市へ編入合併された結果、当町が三潴郡を構成する唯一の自治体となった。
C1552,2500,1100,広川町（ひろかわまち）は、福岡県の南部にある町で、八女郡に属する。
C1553,3400,1700,香春町（かわらまち）は、福岡県田川郡に属し、筑豊を形成する自治体の一つ。
C1554,2600,1400,添田町（そえだまち）は、福岡県の東南端に位置する町。田川郡に属しており、その最南端に位置する自治体である。
C1555,2200,1400,糸田町（いとだまち）は、福岡県の中央部に位置する町。田川郡に属しており、筑豊地域（都市計画の圏域では筑豊都市圏）を構成する自治体の一つである。
C1556,1800,800,川崎町（かわさきまち）は、福岡県の中央部に位置する町。田川郡に属しており、筑豊地域（都市計画の圏域では筑豊都市圏）を構成する自治体の一つである。
C1557,1800,800,大任町（おおとうまち）は、福岡県の中央部に位置する町。田川郡に属しており、筑豊を構成する自治体の一つでもある。
C1558,3300,1100,赤村（あかむら）は、福岡県の東部に位置する村。田川郡に属しており、筑豊を構成する自治体の一つでもある。
C1559,1800,900,福智町（ふくちまち）は、福岡県中央部に位置する町。田川郡に属する。
C1560,1800,800,苅田町（かんだまち）は、福岡県北東部の周防灘に面した町。京都郡に属し、臨海部の埋立地に多くの工場が立地する工業地帯を形成している。
C1561,1800,800,みやこ町（みやこまち）は、福岡県の北東部に位置する町。京都郡に属す。
C1562,1800,800,吉富町（よしとみまち）は、福岡県の東部にある町。旧豊前国の築上郡に属する。
C1563,2700,1400,上毛町（こうげまち）は、福岡県の東部にある町。
C1564,1800,800,築上町（ちくじょうまち）は、福岡県の北東部に位置する町。
C1565,1800,1100,鳥栖市（とすし）は、佐賀県の最東端に位置する市である。九州陸路交通の要衝であり、佐賀市、唐津市に次いで佐賀県では第3位の人口を擁している。
C1566,1800,1100,多久市（たくし）は、佐賀県の中央部にある市である。
C1567,1800,1200,古伊万里を世界へ積み出した港。伊万里牛も名物
C1568,1800,1200,1300年の武雄温泉。楼門は東京駅と同じ辰野金吾の設計
C1569,1800,800,鹿島市（かしまし）は、佐賀県の南部にある市。旧藤津郡。
C1570,1800,1400,小城市（おぎし）は、佐賀県の中央部に位置する市。県内地域区分では佐賀市や多久市とともに佐賀地域に属する。
C1571,1800,1000,神埼市（かんざきし）は、佐賀県の東部にある市である。
C1572,1800,1200,吉野ヶ里町（よしのがりちょう）は、佐賀県東部に位置する町。現在神埼郡に属する唯一の町である。
C1573,1800,800,基山町（きやまちょう）は、佐賀県の東部、三養基郡に属する町。県の東部地域に属する。
C1574,1800,1100,上峰町（かみみねちょう）は、佐賀県東部の三養基郡にある町。
C1575,1800,900,みやき町（みやきちょう）は、佐賀県東部、三養基郡に位置する町。
C1576,1800,800,玄海町（げんかいちょう）は、佐賀県の北西部にある町で、東松浦郡に属する。
C1577,1800,900,大町町（おおまちちょう）は、佐賀県のほぼ中心に位置する町。杵島郡に属し、現存する佐賀県の市町村で最も面積が小さい。
C1578,1800,1200,江北町（こうほくまち）は、佐賀県の中央部に位置する町。杵島郡に属しており、県内地域区分では杵藤地域に属する。
C1579,1800,1200,白石町（しろいしちょう）は、佐賀県の中南部に位置し、有明海の広い干拓地と干潟で知られる町。
C1580,2300,1100,太良町（たらちょう）は、佐賀県の南端に位置する町で、藤津郡に属する。
C1581,4600,3200,島原市（しまばらし）は、長崎県南東部にある市。
