card_id,file,article,license,artist,source_url
C1398,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Taketsuru_house_Takehara.jpg/500px-Taketsuru_house_Takehara.jpg,竹原市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E7%AB%B9%E5%8E%9F%E5%B8%82
C1399,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/%E3%82%84%E3%81%A3%E3%81%95%E7%A5%AD%E3%82%8A2.jpg/500px-%E3%82%84%E3%81%A3%E3%81%95%E7%A5%AD%E3%82%8A2.jpg,三原市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%8E%9F%E5%B8%82
C1400,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Fukuyama_Montage.jpg/500px-Fukuyama_Montage.jpg,福山市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E7%A6%8F%E5%B1%B1%E5%B8%82
C1401,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/%E5%BA%9C%E4%B8%AD%E5%85%AC%E5%9C%92_Fuchu_park_-_panoramio.jpg/500px-%E5%BA%9C%E4%B8%AD%E5%85%AC%E5%9C%92_Fuchu_park_-_panoramio.jpg,府中市 (広島県),(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E5%BA%9C%E4%B8%AD%E5%B8%82%20(%E5%BA%83%E5%B3%B6%E7%9C%8C)
C1402,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Tomoe_bridge_Miyoshi.jpg/500px-Tomoe_bridge_Miyoshi.jpg,三次市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E4%B8%89%E6%AC%A1%E5%B8%82
C1403,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Bihoku-kyuryo_Park.jpg/500px-Bihoku-kyuryo_Park.jpg,庄原市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E5%BA%84%E5%8E%9F%E5%B8%82
C1404,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/%E4%B8%89%E5%80%89%E5%B2%B3_Mikuradake_-_panoramio.jpg/500px-%E4%B8%89%E5%80%89%E5%B2%B3_Mikuradake_-_panoramio.jpg,大竹市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E5%A4%A7%E7%AB%B9%E5%B8%82
C1405,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/%E9%85%92%E8%94%B5%E9%80%9A%E3%82%8A.JPG/500px-%E9%85%92%E8%94%B5%E9%80%9A%E3%82%8A.JPG,東広島市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E6%9D%B1%E5%BA%83%E5%B3%B6%E5%B8%82
C1406,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Yoshida-kouriyama_Castle_Honmaru.JPG/500px-Yoshida-kouriyama_Castle_Honmaru.JPG,安芸高田市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E5%AE%89%E8%8A%B8%E9%AB%98%E7%94%B0%E5%B8%82
C1407,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/JMSDF-Officer-Candidate-School-Former-Japanese-Naval-Academy.png/500px-JMSDF-Officer-Candidate-School-Former-Japanese-Naval-Academy.png,江田島市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E6%B1%9F%E7%94%B0%E5%B3%B6%E5%B8%82
C1408,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Mikumari-kyo_20121020-5.JPG/500px-Mikumari-kyo_20121020-5.JPG,府中町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E5%BA%9C%E4%B8%AD%E7%94%BA
C1409,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/%E9%99%B8%E4%B8%8A%E8%87%AA%E8%A1%9B%E9%9A%8A%E6%B5%B7%E7%94%B0%E9%A7%90%E5%B1%AF%E5%9C%B001.jpg/500px-%E9%99%B8%E4%B8%8A%E8%87%AA%E8%A1%9B%E9%9A%8A%E6%B5%B7%E7%94%B0%E9%A7%90%E5%B1%AF%E5%9C%B001.jpg,海田町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E6%B5%B7%E7%94%B0%E7%94%BA
C1410,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/%E5%B7%A8%E5%A4%A7%E7%86%8A%E9%87%8E%E7%AD%8601.jpg/500px-%E5%B7%A8%E5%A4%A7%E7%86%8A%E9%87%8E%E7%AD%8601.jpg,熊野町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E7%86%8A%E9%87%8E%E7%94%BA
C1411,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/%E3%83%99%E3%82%A4%E3%82%B5%E3%82%A4%E3%83%89%E3%83%93%E3%83%BC%E3%83%81%E5%9D%82.jpg/500px-%E3%83%99%E3%82%A4%E3%82%B5%E3%82%A4%E3%83%89%E3%83%93%E3%83%BC%E3%83%81%E5%9D%82.jpg,坂町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E5%9D%82%E7%94%BA
C1412,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Sandan_Falls_%2815231790506%29.jpg/500px-Sandan_Falls_%2815231790506%29.jpg,安芸太田町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E5%AE%89%E8%8A%B8%E5%A4%AA%E7%94%B0%E7%94%BA
C1413,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Mibu-hanadaue02.JPG/500px-Mibu-hanadaue02.JPG,北広島町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E5%8C%97%E5%BA%83%E5%B3%B6%E7%94%BA
C1414,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/%E5%A4%A7%E5%B4%8E%E4%B8%8A%E5%B3%B6_%E6%B5%B7%E3%81%A8%E5%B3%B6%E3%81%AE%E6%AD%B4%E5%8F%B2%E8%B3%87%E6%96%99%E9%A4%A8_2013-08.JPG/500px-%E5%A4%A7%E5%B4%8E%E4%B8%8A%E5%B3%B6_%E6%B5%B7%E3%81%A8%E5%B3%B6%E3%81%AE%E6%AD%B4%E5%8F%B2%E8%B3%87%E6%96%99%E9%A4%A8_2013-08.JPG,大崎上島町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E5%A4%A7%E5%B4%8E%E4%B8%8A%E5%B3%B6%E7%94%BA
C1415,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/%E3%81%9B%E3%82%89%E3%83%AF%E3%82%A4%E3%83%8A%E3%83%AA%E3%83%BC_Sera_Winery_-_panoramio.jpg/500px-%E3%81%9B%E3%82%89%E3%83%AF%E3%82%A4%E3%83%8A%E3%83%AA%E3%83%BC_Sera_Winery_-_panoramio.jpg,世羅町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E4%B8%96%E7%BE%85%E7%94%BA
C1416,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Sakurabashi_in_Taishakukyo.JPG/500px-Sakurabashi_in_Taishakukyo.JPG,神石高原町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E7%A5%9E%E7%9F%B3%E9%AB%98%E5%8E%9F%E7%94%BA
C1417,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Tokiwa_park.jpg/500px-Tokiwa_park.jpg,宇部市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E5%AE%87%E9%83%A8%E5%B8%82
C1418,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Hofu-tenmangu%2C_roumon-1.jpg/500px-Hofu-tenmangu%2C_roumon-1.jpg,防府市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E9%98%B2%E5%BA%9C%E5%B8%82
C1419,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/KudamatsuKasadoBridge.jpg/500px-KudamatsuKasadoBridge.jpg,下松市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E4%B8%8B%E6%9D%BE%E5%B8%82
C1420,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/%E5%AE%A4%E7%A9%8D%E6%B5%B7%E5%B2%B8.jpg/500px-%E5%AE%A4%E7%A9%8D%E6%B5%B7%E5%B2%B8.jpg,光市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E5%85%89%E5%B8%82
C1421,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Omijima20090301.jpg/500px-Omijima20090301.jpg,長門市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E9%95%B7%E9%96%80%E5%B8%82
C1422,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Yanai_City_01.JPG/500px-Yanai_City_01.JPG,柳井市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E6%9F%B3%E4%BA%95%E5%B8%82
C1423,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/%E7%A7%8B%E5%90%89%E5%8F%B0%E9%A2%A8%E6%99%AF.jpg/500px-%E7%A7%8B%E5%90%89%E5%8F%B0%E9%A2%A8%E6%99%AF.jpg,美祢市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E7%BE%8E%E7%A5%A2%E5%B8%82
C1424,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Tokuyamazoo.jpg/500px-Tokuyamazoo.jpg,周南市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E5%91%A8%E5%8D%97%E5%B8%82
C1425,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Ryuo-zan_Park_Onoda_2022_03.jpg/500px-Ryuo-zan_Park_Onoda_2022_03.jpg,山陽小野田市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E5%B1%B1%E9%99%BD%E5%B0%8F%E9%87%8E%E7%94%B0%E5%B8%82
C1426,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/%E7%89%87%E6%B7%BB%E3%83%B6%E6%B5%9C%E6%B5%B7%E6%B0%B4%E6%B5%B4%E5%A0%B4.jpg/500px-%E7%89%87%E6%B7%BB%E3%83%B6%E6%B5%9C%E6%B5%B7%E6%B0%B4%E6%B5%B4%E5%A0%B4.jpg,周防大島町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E5%91%A8%E9%98%B2%E5%A4%A7%E5%B3%B6%E7%94%BA
C1427,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/%E8%9C%82%E3%83%B6%E5%B3%AF%E7%B7%8F%E5%90%88%E5%85%AC%E5%9C%92%E8%A6%B3%E8%A6%A7%E8%BB%8A.jpg/500px-%E8%9C%82%E3%83%B6%E5%B3%AF%E7%B7%8F%E5%90%88%E5%85%AC%E5%9C%92%E8%A6%B3%E8%A6%A7%E8%BB%8A.jpg,和木町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E5%92%8C%E6%9C%A8%E7%94%BA
C1428,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/%E5%9B%9B%E9%9A%8E%E6%A5%BC_01.jpg/500px-%E5%9B%9B%E9%9A%8E%E6%A5%BC_01.jpg,上関町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E4%B8%8A%E9%96%A2%E7%94%BA
C1429,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Wax_tree_in_Syukui.jpg/500px-Wax_tree_in_Syukui.jpg,田布施町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E7%94%B0%E5%B8%83%E6%96%BD%E7%94%BA
C1430,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/%E9%A6%AC%E5%B3%B6%EF%BC%88Umashima_from_Oohoshi%EF%BC%89_-_panoramio_%281%29.jpg/500px-%E9%A6%AC%E5%B3%B6%EF%BC%88Umashima_from_Oohoshi%EF%BC%89_-_panoramio_%281%29.jpg,平生町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E5%B9%B3%E7%94%9F%E7%94%BA
C1431,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/JRW_Sanin-main-line_Kiha47_Sogo-river-bridge.jpg/500px-JRW_Sanin-main-line_Kiha47_Sogo-river-bridge.jpg,阿武町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E9%98%BF%E6%AD%A6%E7%94%BA
C1432,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/JIN_MAN_HAI_at_Tokushima_Komatsushima_Port_Container_Terminal2.jpg/500px-JIN_MAN_HAI_at_Tokushima_Komatsushima_Port_Container_Terminal2.jpg,小松島市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E5%B0%8F%E6%9D%BE%E5%B3%B6%E5%B8%82
C1433,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Kamodamisaki_Lighthouse.jpg/500px-Kamodamisaki_Lighthouse.jpg,阿南市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E9%98%BF%E5%8D%97%E5%B8%82
C1434,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Huziidera12.jpg/500px-Huziidera12.jpg,吉野川市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E5%90%89%E9%87%8E%E5%B7%9D%E5%B8%82
C1435,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Awano-dochu_Hatougatake.JPG/500px-Awano-dochu_Hatougatake.JPG,阿波市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E9%98%BF%E6%B3%A2%E5%B8%82
C1436,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Wakimati_minamimati_20250828_4.jpg/500px-Wakimati_minamimati_20250828_4.jpg,美馬市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E7%BE%8E%E9%A6%AC%E5%B8%82
C1437,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Big-hinamatsuri%28tokushima%29.JPG/500px-Big-hinamatsuri%28tokushima%29.JPG,勝浦町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E5%8B%9D%E6%B5%A6%E7%94%BA
C1438,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/%E5%A4%A7%E5%B7%9D%E5%8E%9F%E9%AB%98%E5%8E%9F_-_panoramio.jpg/500px-%E5%A4%A7%E5%B7%9D%E5%8E%9F%E9%AB%98%E5%8E%9F_-_panoramio.jpg,佐那河内村,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E4%BD%90%E9%82%A3%E6%B2%B3%E5%86%85%E6%9D%91
C1439,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Jifuku-ji2.jpeg/500px-Jifuku-ji2.jpeg,石井町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E7%9F%B3%E4%BA%95%E7%94%BA
C1440,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Il_rosa_20221115_1.jpg/500px-Il_rosa_20221115_1.jpg,神山町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E7%A5%9E%E5%B1%B1%E7%94%BA
C1441,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Ogama_Falls_01.JPG/500px-Ogama_Falls_01.JPG,那賀町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E9%82%A3%E8%B3%80%E7%94%BA
C1442,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Morasukomugi20220524_1.jpg/500px-Morasukomugi20220524_1.jpg,牟岐町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E7%89%9F%E5%B2%90%E7%94%BA
C1443,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/%C5%8Chama_Beach_02.jpg/500px-%C5%8Chama_Beach_02.jpg,美波町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E7%BE%8E%E6%B3%A2%E7%94%BA
C1444,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Todoroki_Watefalls_02.JPG/500px-Todoroki_Watefalls_02.JPG,海陽町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E6%B5%B7%E9%99%BD%E7%94%BA
C1445,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Tsukimigaoka-Kaihin-Koen.jpg/500px-Tsukimigaoka-Kaihin-Koen.jpg,松茂町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E6%9D%BE%E8%8C%82%E7%94%BA
C1446,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Kitajima_Tulip_Park_01.jpg/500px-Kitajima_Tulip_Park_01.jpg,北島町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E5%8C%97%E5%B3%B6%E7%94%BA
C1447,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Aizumi_Ai_no_Yakata.jpg/500px-Aizumi_Ai_no_Yakata.jpg,藍住町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E8%97%8D%E4%BD%8F%E7%94%BA
C1448,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Konsenji_02.JPG/500px-Konsenji_02.JPG,板野町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E6%9D%BF%E9%87%8E%E7%94%BA
C1449,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/%E4%B9%B3%E4%BF%9D%E7%A5%9E%E7%A4%BE%E3%81%AE%E3%82%A4%E3%83%81%E3%83%A7%E3%82%A6.jpeg/500px-%E4%B9%B3%E4%BF%9D%E7%A5%9E%E7%A4%BE%E3%81%AE%E3%82%A4%E3%83%81%E3%83%A7%E3%82%A6.jpeg,上板町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E4%B8%8A%E6%9D%BF%E7%94%BA
C1450,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/%EF%BC%B5%EF%BD%84%EF%BD%81%EF%BD%94%EF%BD%95%EF%BD%8D%EF%BD%81%EF%BD%94%EF%BD%89%EF%BD%8E%EF%BD%81%EF%BD%8D%EF%BD%89_%EF%BD%94%EF%BD%95%EF%BD%92%EF%BD%95%EF%BD%87%EF%BD%89.jpg/500px-%EF%BC%B5%EF%BD%84%EF%BD%81%EF%BD%94%EF%BD%95%EF%BD%8D%EF%BD%81%EF%BD%94%EF%BD%89%EF%BD%8E%EF%BD%81%EF%BD%8D%EF%BD%89_%EF%BD%94%EF%BD%95%EF%BD%92%EF%BD%95%EF%BD%87%EF%BD%89.jpg,つるぎ町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E3%81%A4%E3%82%8B%E3%81%8E%E7%94%BA
C1451,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Kamo-no-Okusu-1.jpg/500px-Kamo-no-Okusu-1.jpg,東みよし町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E6%9D%B1%E3%81%BF%E3%82%88%E3%81%97%E7%94%BA
C1452,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/JP-Kagawa-Great-Seto-Bridge-Minami_Bisan-Seto-Bridge.jpg/500px-JP-Kagawa-Great-Seto-Bridge-Minami_Bisan-Seto-Bridge.jpg,坂出市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E5%9D%82%E5%87%BA%E5%B8%82
C1453,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Zentsu-ji_in_Zentsu-ji_City_Kagawa_pref46n4350.jpg/500px-Zentsu-ji_in_Zentsu-ji_City_Kagawa_pref46n4350.jpg,善通寺市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E5%96%84%E9%80%9A%E5%AF%BA%E5%B8%82
C1454,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Zenigata_sunae.jpg/500px-Zenigata_sunae.jpg,観音寺市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E8%A6%B3%E9%9F%B3%E5%AF%BA%E5%B8%82
C1455,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Oogusi_20221022_11.jpg/500px-Oogusi_20221022_11.jpg,さぬき市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E3%81%95%E3%81%AC%E3%81%8D%E5%B8%82
C1456,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Toramaru_park04ds3872.jpg/500px-Toramaru_park04ds3872.jpg,東かがわ市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E6%9D%B1%E3%81%8B%E3%81%8C%E3%82%8F%E5%B8%82
C1457,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Siudeyama01.jpg/500px-Siudeyama01.jpg,三豊市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E4%B8%89%E8%B1%8A%E5%B8%82
C1458,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Angel_Road_Shodo_Island_Japan01s3.jpg/500px-Angel_Road_Shodo_Island_Japan01s3.jpg,土庄町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E5%9C%9F%E5%BA%84%E7%94%BA
C1459,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Mt_shirayama_South_side_at_SanukiMiki.jpg/500px-Mt_shirayama_South_side_at_SanukiMiki.jpg,三木町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E4%B8%89%E6%9C%A8%E7%94%BA
C1460,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Utazu-kamaya%2CGold_Tower_201207.jpg/500px-Utazu-kamaya%2CGold_Tower_201207.jpg,宇多津町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E5%AE%87%E5%A4%9A%E6%B4%A5%E7%94%BA
C1461,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Takinomiya_tenmangu.jpg/500px-Takinomiya_tenmangu.jpg,綾川町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E7%B6%BE%E5%B7%9D%E7%94%BA
C1462,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/%E5%B0%91%E6%9E%97%E5%AF%BA%E6%8B%B3%E6%B3%95%E7%B7%8F%E6%9C%AC%E9%83%A8.JPG/500px-%E5%B0%91%E6%9E%97%E5%AF%BA%E6%8B%B3%E6%B3%95%E7%B7%8F%E6%9C%AC%E9%83%A8.JPG,多度津町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E5%A4%9A%E5%BA%A6%E6%B4%A5%E7%94%BA
C1463,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Mannouike_01.jpg/500px-Mannouike_01.jpg,まんのう町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E3%81%BE%E3%82%93%E3%81%AE%E3%81%86%E7%94%BA
C1464,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Yawatahama_Port_-_panoramio_%281%29.jpg/500px-Yawatahama_Port_-_panoramio_%281%29.jpg,八幡浜市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E5%85%AB%E5%B9%A1%E6%B5%9C%E5%B8%82
C1465,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Niihamataikomatsuri001.jpg/500px-Niihamataikomatsuri001.jpg,新居浜市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E6%96%B0%E5%B1%85%E6%B5%9C%E5%B8%82
C1466,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Saijyo_Matsuri_Syunuri_Danjiri.jpg/500px-Saijyo_Matsuri_Syunuri_Danjiri.jpg,西条市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E8%A5%BF%E6%9D%A1%E5%B8%82
C1467,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Ozu_Castle_05.JPG/500px-Ozu_Castle_05.JPG,大洲市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E5%A4%A7%E6%B4%B2%E5%B8%82
C1468,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Former_Bananko_Lighthouse_20250510_%282%29.jpg/500px-Former_Bananko_Lighthouse_20250510_%282%29.jpg,伊予市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E4%BC%8A%E4%BA%88%E5%B8%82
C1469,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Suiha10.jpg/500px-Suiha10.jpg,四国中央市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E5%9B%9B%E5%9B%BD%E4%B8%AD%E5%A4%AE%E5%B8%82
C1470,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Kaimei_Gakko_03.JPG/500px-Kaimei_Gakko_03.JPG,西予市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E8%A5%BF%E4%BA%88%E5%B8%82
C1471,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Sirainotaki20220118_1.jpg/500px-Sirainotaki20220118_1.jpg,東温市,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E6%9D%B1%E6%B8%A9%E5%B8%82
C1472,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/%E5%B2%A9%E5%9F%8E%E5%B3%B6_%E7%A9%8D%E5%96%84%E5%B1%B1%E5%B1%B1%E9%A0%82%EF%BC%88%EF%BC%93%EF%BC%97%EF%BC%90%EF%BD%8D%EF%BC%89.jpg/500px-%E5%B2%A9%E5%9F%8E%E5%B3%B6_%E7%A9%8D%E5%96%84%E5%B1%B1%E5%B1%B1%E9%A0%82%EF%BC%88%EF%BC%93%EF%BC%97%EF%BC%90%EF%BD%8D%EF%BC%89.jpg,上島町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E4%B8%8A%E5%B3%B6%E7%94%BA
C1473,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Omogokeikoku.jpg/500px-Omogokeikoku.jpg,久万高原町,(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E4%B9%85%E4%B8%87%E9%AB%98%E5%8E%9F%E7%94%BA
C1474,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/100920UG_Hyokotan01.jpg/500px-100920UG_Hyokotan01.jpg,松前町 (愛媛県),(Wikipedia代表画像),Wikimedia Commons,https://ja.wikipedia.org/wiki/%E6%9D%BE%E5%89%8D%E7%94%BA%20(%E6%84%9B%E5%AA%9B%E7%9C%8C)
